conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.89753E+18,Thu Mar 06 06:04:41 +0000 2025,0,Padahal ini berita ttg HQ nya Shell bukan Shell Indonesia ,1.89753E+18,,,in,where you can't follow,0,0,0,https://x.com/HanaBarano/status/1897528744405032979,1.56379E+18,HanaBarano
1.89732E+18,Thu Mar 06 04:37:23 +0000 2025,2,@Jumianto_RK Shell Global bukan Shell Indonesia emang gak tahu apa sengaja bikin blunder?,1.89751E+18,,Jumianto_RK,in,Jakarta,0,0,0,https://x.com/kura2giok/status/1897506774879764647,58405028,kura2giok
1.89854E+18,Sun Mar 09 00:45:00 +0000 2025,0,Kenapa POM @Shell di sukomulyo manyar Gresik - Indonesia tutup yaa? Berharap bisa kembali buka Atau barangkali ada yg tau alasannya?,1.89854E+18,,,in,Twitland,0,0,0,https://x.com/hesticy/status/1898535454527693146,64661530,hesticy
1.89731E+18,Thu Mar 06 06:54:40 +0000 2025,20,@okezonenews Buat netizen yg malas buka linknya direksi Shell yg mundur ini di kantor pusat Shell di Belanda bukan direksi Shell Indonesia... https://t.co/wLQ082Dpgc,1.89754E+18,https://pbs.twimg.com/media/GlVrxzEa4AE7NLH.jpg,okezonenews,in,In her dream...,0,2,2,https://x.com/ferizandra/status/1897541323789623603,80559922,ferizandra
1.89549E+18,Fri Feb 28 15:03:37 +0000 2025,0,direksi shell Indonesia pas kasus ini meledak keknya mereka langsung adain rapat dadakan ye wkwk kesempatan emas,1.89549E+18,,,in,,0,0,0,https://x.com/kpbskpps/status/1895490045362253887,1.50758E+18,kpbskpps
1.89538E+18,Fri Feb 28 08:10:48 +0000 2025,7734,@Widino Masih dong waktu hari rabu isi bensin masih sepi tadi pagi isi bensin udah ramai antrian motor bahkan mobil juga. Awal isi bensin di shell itu bayar tunai. Kalau nominalnya jadi 35.800 gak dibulatkan ke 36.000 haha. Beneran dikembaliin sesuai nominal kembalian.,1.89539E+18,,Widino,in,Jepang,57,26,177,https://x.com/anandaanisar/status/1895386152909316171,443422817,anandaanisar
1.89894E+18,Mon Mar 10 03:41:33 +0000 2025,0,Hanya mau memberi saran dan masukan buat @Shell di indonesia..coba disediakan petugas atau konter pembayaran di setiap baris pengisian BBM nya dalam SPBU..masa satu SPBU hanya ada satu konter pembayaran.,1.89894E+18,,,in,you never walk alone,0,0,0,https://x.com/Mas_Hario/status/1898942272563224693,1358596364,Mas_Hario
1.89816E+18,Fri Mar 07 23:34:59 +0000 2025,0,Lah?? Cek kualitas di lapangan harusnya emang masuk SOP. @Shell Indonesia aja pas ketemu komisi xii kemarin udah bilang mereka melakukan pengecekan rutin pengecekan.,1.89816E+18,,,in,,0,0,0,https://x.com/RioFl4/status/1898155449784189080,1.76401E+18,RioFl4
1.89875E+18,Sun Mar 09 14:58:55 +0000 2025,0,Misal Shell habis gara gara dicurangi jangan lupa pindah VIVO. Yg punya kan org terkuat di Indonesia. Ga mungkin habis,1.89875E+18,,,in,"Bekasi Timur, Indonesia",0,2,0,https://x.com/YwdhMwDypyn/status/1898750350892609860,1.4344E+18,YwdhMwDypyn
1.90064E+18,Fri Mar 14 19:51:20 +0000 2025,0,INI JUGA BERLAKU BAGI MEREKA YANG MEMPERSULIT MASUKNYA BBM SHELL KE INDONESIA!!!!! KASIAN ANJIR PEGAWENYA NGANGGUR!!!!!!! TERKUTUK YA KALIAN PEMERINTAH INDONESIA YANG MEMPERSULIT HIDUP MASYARAKAT INDO!!!!! SEMOGA KALIAN DAN KETURUNAN JADI MISKIN DAN TUHAN BALIKIN KITA YG JD KAYA,1.90064E+18,,simsblast,in,Now in LA,0,0,0,https://x.com/simsblast/status/1900635878973964521,1.83049E+18,simsblast
1.8998E+18,Wed Mar 12 14:09:57 +0000 2025,1,@txtdrimedia Di Bali ga ada Shell!!! Coba buka lahhh,1.89983E+18,,txtdrimedia,in,"Bali, Indonesia",0,1,0,https://x.com/Ambil2Bayar1/status/1899825191917957126,2298531373,Ambil2Bayar1
1.89784E+18,Fri Mar 07 02:35:24 +0000 2025,0,Direksi Shell Tiba-Tiba Mengundurkan Diri Ada Apa? https://t.co/VboG8ShR1b,1.89784E+18,,,in,Jakarta Capital Region,0,0,0,https://x.com/cnbcindonesia/status/1897838465141948702,8.47373E+17,cnbcindonesia
1.89999E+18,Thu Mar 13 00:45:36 +0000 2025,0,Guys pengguna shell reward ini tuh gimana ya? https://t.co/FazoVM4UHB,1.89999E+18,https://pbs.twimg.com/media/Gl4aawKb0AAOulF.jpg,,in,"Bandung, Jawa Barat",0,0,0,https://x.com/sriyanti348/status/1899985158557876433,1164633516,sriyanti348
1.89976E+18,Wed Mar 12 09:53:39 +0000 2025,2,Gile nerbener 50% antrian pertamina mampang pindah ke shell mampang sekarang. SYARRLL LEKLEERRKHHH,1.89976E+18,,,in,,0,1,0,https://x.com/wargadago/status/1899760692074262946,69873600,wargadago
1.8954E+18,Fri Feb 28 10:15:58 +0000 2025,163,@MurtadhaOne1 Dagelan @DPR_RI mau cari2 kesalahan supaya bisa dapat cuan dari @Shell Indonesia modus woiii modus,1.89542E+18,,MurtadhaOne1,in,Cibubur Pinggiran,0,0,17,https://x.com/GhCarlo/status/1895417654250533306,1.01802E+18,GhCarlo
1.89751E+18,Thu Mar 06 05:02:49 +0000 2025,0,Shell plc induknya Shell Indonesia. Jadi direksi yg pusatnya resign bukan Shell Indonesianya teliti lagi deh ,1.89751E+18,,,in,Pitcairn Islands,0,0,0,https://x.com/Muhzelandi/status/1897513172950720650,231617342,Muhzelandi
1.89574E+18,Sat Mar 01 07:20:58 +0000 2025,1,Cuma di SPBU @pertamina @MyPertaminaID Kencing Bayar Tambah Angin Bayar Musholla Kotor BBM oplosan itu nggak pernah saya temukan di SPBU @Shell @vivo_indonesia @bp_plc,1.89574E+18,,,in,Kota Patriot,0,2,1,https://x.com/SayurLodehBTW2/status/1895736001643102459,7.59159E+17,SayurLodehBTW2
1.89538E+18,Fri Feb 28 08:00:00 +0000 2025,0,Cara Buka Usaha SPBU Shell Harga dan Syarat Lengkapnya https://t.co/GCzPvHRvic,1.89538E+18,,,in,,0,0,0,https://x.com/Fortune_IDN/status/1895383435872739598,1.38002E+18,Fortune_IDN
1.90092E+18,Sat Mar 15 14:37:53 +0000 2025,0,Kondisi terkini shell sudirman sementara shell kebon kawung sedang menunggu kiriman @PRFMnews https://t.co/lumsdYygmh,1.90092E+18,https://pbs.twimg.com/media/GmFsFpXbcAAj711.jpg,,in,#Bandungjuara,0,0,0,https://x.com/ramdanichan/status/1900919385973551564,200837792,ramdanichan
1.89761E+18,Thu Mar 06 11:24:08 +0000 2025,1, Shell ga punya kilang di Indonesia Iya sih tapi sebelum Indonesia merdeka Shell punya kilang pertamanya di Kalimantan ,1.89761E+18,,,in,United Kingdom of Banten,0,0,0,https://x.com/adhams/status/1897609134008377500,14284867,adhams
1.89641E+18,Mon Mar 03 04:05:46 +0000 2025,4,Bisa bisa nanti Shell di stop pengiriman ke Indonesia .,1.89641E+18,,,in,Antartika gang 5,0,0,1,https://x.com/_aji_satrio_/status/1896411655200010620,2323532161,_aji_satrio_
1.8965E+18,Mon Mar 03 10:00:00 +0000 2025,0,Kok bisa sih tiba-tiba harga Shell BP dan Vivo naik tapi Pertamaxnya Pertamina enggak? Hmm... https://t.co/pnozTnUA2e,1.8965E+18,,,in,"Jakarta Capital Region, Indone",0,0,0,https://x.com/validnewsid/status/1896500799834124740,8.74558E+17,validnewsid
1.89573E+18,Sat Mar 01 06:52:29 +0000 2025,0,Naik Harga BBM Shell Super dan Shell V-Power Mulai Maret 2025 Pertamina Turunkan Harga Sebagian Shell Indonesia menaikkan harga bahan bakar minyak (BBM) jenis Shell Super yang semula dipatok Rp13.350 per liter pada Februari 2025 menjadi Rp13.590 per liter mulai hari ini 1 https://t.co/Ya4F3a3zVt,1.89573E+18,https://pbs.twimg.com/media/Gk7675DbwAA49ZO.jpg,,in,Jakarta Capital Region,0,0,1,https://x.com/akuratco/status/1895728833833418821,7.86549E+17,akuratco
1.89929E+18,Tue Mar 11 04:57:32 +0000 2025,0,@StefanAntonio__ @Shell @bahlillahadalia Nanti kalau ada investor yang hengkang dari Indonesia lagi .... bingung .... @prabowo @Gerindra,1.89932E+18,,StefanAntonio__,in,Purwokerto,0,0,0,https://x.com/Azis_abuHamzah/status/1899323785272336752,2500007743,Azis_abuHamzah
1.89966E+18,Wed Mar 12 15:29:20 +0000 2025,0,@bacottetangga__ Untung ngisi di Shell aman. Indikator bensin udah nyala tangki kapasitas 42L isi full ga sampe 40L (39 xx L),1.89985E+18,,bacottetangga__,in,+62 21,0,0,0,https://x.com/reremifasolasi/status/1899845169069081035,53692226,reremifasolasi
1.89732E+18,Tue Mar 11 23:30:05 +0000 2025,0,@Jumianto_RK Lah termakan sama postingan itu pdhl yg ingin mengundurkan diri bukan Direksi Shell Indonesia tapi Direktur Gas Terintegrasi dan Hulu Zoe Yujnovich. Dan sebelumnya Shell kelangkaan bbmnya dikarena mereka harus mengimpor BBM dari pusatnya dan masih terhalang dengan aturan indo https://t.co/Tz4xNdwr9S,1.8996E+18,https://pbs.twimg.com/media/Gly_jRpWcAAAash.jpg,Jumianto_RK,in,,0,0,0,https://x.com/manusiasesat_66/status/1899603766539915568,1.70499E+18,manusiasesat_66
1.90157E+18,Tue Mar 18 05:52:08 +0000 2025,26,@randyvrnd Swasta nya mau gk? Yg minnov tahu shell lg pending buka baru. BP ngincer nya di area sekitar bodetabek Vivo gk tahu.,1.90187E+18,,randyvrnd,in,"Jakarta Capital Region, Indone",0,1,1,https://x.com/innovacommunity/status/1901874240472879275,1.46618E+18,innovacommunity
1.89895E+18,Mon Mar 10 04:31:58 +0000 2025,4,Artinya PT Pertamina Patra Niaga benar melakukan penipuan terhadap konsumen!! Kog bisa Jaksa Agung mengatakan ini blending ? Tolak RUU Kejaksaan. https://t.co/fcvYtVpfNw Presiden Direktur dan Country Chair Shell Indonesia Ingrid Siburian ikut dicecar pertanyaan oleh salah https://t.co/Pvn73pmrRt,1.89895E+18,https://pbs.twimg.com/media/GlpxeUdbEAAOGEI.jpg,,in,Indonesia,1,0,4,https://x.com/sammi_ananta/status/1898954961679220955,1.38908E+18,sammi_ananta
1.89944E+18,Tue Mar 11 12:22:55 +0000 2025,0,Aditif tiap SPBU memang beda tapi... Semua BBM di Indonesia harus memenuhi standar minimal. Jadi meski Shell Pertamina BP atau Vivo punya formula berbeda perbedaannya tidak signifikan selama RON-nya sama.,1.89944E+18,,lo_myself7,in,,0,1,0,https://x.com/lo_myself7/status/1899435866877235201,1.569E+18,lo_myself7
1.89755E+18,Thu Mar 06 07:26:07 +0000 2025,6,Ini shell luar bukan Indonesia. Coba baca lagi isi artikel https://t.co/6MMzTMVC3g,1.89755E+18,https://pbs.twimg.com/media/GlVy-PyacAAvOJw.jpg,,in,,0,0,0,https://x.com/yourbaemezmes07/status/1897549234959958090,1.45695E+18,yourbaemezmes07
1.89948E+18,Wed Mar 12 00:32:07 +0000 2025,7,@intinyadeh Shell cepetan deh buka se Indonesia biar gua kaga ngisi bensi di pertamina lagi pas pulang kampung,1.89962E+18,,intinyadeh,in,,0,0,0,https://x.com/KucingKuning8/status/1899619376493703308,1.13272E+18,KucingKuning8
1.89534E+18,Fri Feb 28 05:23:06 +0000 2025,0,Malu-maluin ah @pertamina ini...Pertamax Turbo-nya kok menurut komunitas balap di Jambi juga cuma mentok di RON-92??? Ya...@Shell V-Power Nitro lah kalau begitu yang pas untuk mesin turbo! #BensinPertamina #IndonesiaCemas2045 #Indonesia #NKRI,1.89534E+18,,,in,"Jakarta, Indonesia",0,0,0,https://x.com/Adhi_Faiz/status/1895343951328292958,131439573,Adhi_Faiz
1.89759E+18,Thu Mar 06 10:02:18 +0000 2025,1,Woooyy direksi Shell pusat gak ada hubungn dengn di Indonesia ... Kebencian bener2 merusak otakmu kawan ..,1.89759E+18,,,in,,0,0,1,https://x.com/Merdeka2124/status/1897588539896082500,7.0141E+17,Merdeka2124
1.90127E+18,Sun Mar 16 13:55:58 +0000 2025,6,Gw dah 2 kali ngantri mulu di shell gegara si onoh korupsi. Padahal sebelumnya enak banget los dateng langsung ngisi. Di satu sisi ya bagus pom bensin ini bisa rame di satu sisi gw ngisi bengsin jadi kaga eksklusip ,1.90127E+18,,,in,,0,0,0,https://x.com/postsbyref/status/1901271225772781609,283361050,postsbyref
1.90016E+18,Thu Mar 13 12:28:22 +0000 2025,1,Shell mulai kumat lagi nih kayanya gua hari ini dua kali isi ga dapat Super atau Vpower adanya cuman Nitro bbrp tmen ojol yg pake Shell juga ngasih kabar serupa. lama² meledug ini Mio butut gua kebanyakan minum Nitro. https://t.co/Lgrdat9gZA,1.90016E+18,https://pbs.twimg.com/media/Gl67RyDakAEjnc7.jpg,,in,17412,0,0,0,https://x.com/Abubakr_Saliim/status/1900162017341956535,1.70548E+18,Abubakr_Saliim
1.89753E+18,Thu Mar 06 06:14:52 +0000 2025,0,BEDA dengan di Indonesia Sudah Berkasus Pun Tidak Mau Mundur Ini Sosok 2 Direktur Shell Undur Diri https://t.co/nzXwi57WGt via @tribunnews,1.89753E+18,,,in,"Medan, Indonesia",0,0,0,https://x.com/tribunmedan/status/1897531304557863134,142305302,tribunmedan
1.89957E+18,Wed Mar 12 17:16:39 +0000 2025,20,@eexxoo_7 Dulu gua setia sama pertamina karena ya support local brand semenjak banyak kejadian ini itu sorry to say but I moved to shell and they re better. Kami bisa aja setia tapi perbaiki kualitasnya dulu. Simple u got the money i got a good products,1.89987E+18,,eexxoo_7,in,,0,3,0,https://x.com/def_redhood/status/1899872175001395516,1.09457E+18,def_redhood
1.90018E+18,Thu Mar 13 13:43:10 +0000 2025,0,Metode pembayaran yang di dukung shell indonesia https://t.co/IEHBIRCRI7,1.90018E+18,,,in,,0,0,0,https://x.com/raelisme/status/1900180838563942429,2283057404,raelisme
1.9002E+18,Thu Mar 13 14:59:16 +0000 2025,1,Isi bensin di shell sekarang udah kayak isi di spbu-tukang-tipu-meteran-dispenser itu yg inisialnya pertamina. Emg nyusahin lu @pertamina,1.9002E+18,,,in,,0,0,0,https://x.com/Osv17/status/1900199989558861995,217968966,Osv17
1.90125E+18,Sun Mar 16 12:12:07 +0000 2025,0,oh ini mah petugas shell soalnya ramah dan murah senyum https://t.co/VRVwR0FxeS,1.90125E+18,https://pbs.twimg.com/media/GmKUEUQaUAA3D0X.jpg,,in,「 민원  정철  순훈 」feat. SBT ,0,0,0,https://x.com/wonbita/status/1901245088573071826,1.32382E+18,wonbita
1.89649E+18,Mon Mar 03 09:08:56 +0000 2025,0,KuCoin Futures Telah Meluncurkan Kontrak SHELL Bermargin USDT https://t.co/9CiDCQRh8g Bergabunglah dengan Grup Telegram Resmi KuCoin Futures untuk mengetahui acara terbaru! https://t.co/QWHvEASO6k,1.89649E+18,https://pbs.twimg.com/media/GlGtunAboAAudVa.jpg,,in,,0,0,0,https://x.com/KucoinIndonesia/status/1896487946305646969,1.17315E+18,KucoinIndonesia
1.90073E+18,Sat Mar 15 22:04:06 +0000 2025,0,@cher_fiction @Rriskand @elisa_jkt Sama ngantri pom bensin shell gara2 stocknya ditahan pemerintah,1.90103E+18,,cher_fiction,in,Milky Way,0,0,0,https://x.com/dinris15/status/1901031681383170379,1.10334E+18,dinris15
1.89649E+18,Mon Mar 03 09:01:04 +0000 2025,2,Kisah Shell di Indonesia Sejak Era Kolonial Bermula dari Sumur Minyak di Sumatera https://t.co/cUtEJBgemL,1.89649E+18,,,in,Jakarta Capital Region,0,0,2,https://x.com/idx_channel/status/1896485966397002121,4755284968,idx_channel
1.89903E+18,Tue Mar 11 05:41:08 +0000 2025,0,@kompascom Dukung @Shell utk bangun SPBU di seluruh Indonesia biar ada pembanding.,1.89933E+18,,kompascom,in,,0,0,0,https://x.com/x_ak279/status/1899334755616952377,1.73056E+18,x_ak279
1.90049E+18,Fri Mar 14 10:25:21 +0000 2025,0,Shell lancar rangkaian pengecasan berprestasi tinggi pertama di Pantai Timur | DagangNews - Berita Bisnes Anda https://t.co/8KWN7A4D7w,1.90049E+18,,,in,Kuala Lumpur Malaysia,0,0,1,https://x.com/DagangNews/status/1900493447242588609,4108281914,DagangNews
1.89654E+18,Mon Mar 03 12:48:11 +0000 2025,0,''Shell ditemukan kandungan campuran!! Mulai detik ini Shell dilarang dijual di Indonesia!!'',1.89654E+18,,,in,,0,0,0,https://x.com/naufalhafiz_/status/1896543126027964791,496481492,naufalhafiz_
1.89731E+18,Thu Mar 06 08:33:29 +0000 2025,0,@MaruThegoe @Bajulireng_ @okezonenews Bang lu tolol nya asli murni dah -_- Lu ngasih contoh Apple kan? Nah direksi Apple ada yg resign gak? Kan kagak -_- Ini yg resign itu shell pusat bang bukan yg ada di Indonesia. Shell ninggalin Indonesia pun gakan ngebuat mereka bangkrut jadi ngapain takut sama pemerintah?,1.89757E+18,,MaruThegoe,in,"Soreang, Indonesia",0,2,0,https://x.com/raykairi/status/1897566191000150140,236389654,raykairi
1.89584E+18,Sat Mar 01 14:22:03 +0000 2025,0,Beginilah bukti half truth itu bisa jadi the whole lie: Bahlil mengatakan Shell Indonesia sudah mengantongi izin impor BBM sejak Januari 2025. Another truth: izin diajukan sejak September 2024. Butuh 20-an hari mendatangkan stok baru https://t.co/5NCdK1og1d,1.89584E+18,,,in,,0,0,0,https://x.com/politikana/status/1895841971127927148,18660644,politikana
1.8985E+18,Sun Mar 09 04:11:12 +0000 2025,564,@biasalahanakmud Setelah @BankBCA muncul @Shell . Emang benernya tuh iklim usaha saling berlomba memberikan pelayanan terbaik. Kudos buat 2 perusahaan ini menunggu perusahaan dengan layanan yang bagus lainnya.,1.89859E+18,,biasalahanakmud,in,"Jakarta, Indonesia",0,2,18,https://x.com/olaffwibowo/status/1898587347064865156,108122445,olaffwibowo
1.89613E+18,Sun Mar 02 09:44:22 +0000 2025,75,. . Ini kayak @Shell dan @bp_Indonesia apa gak bisa buka Shell Mini atau BP Mini di daerah-daerah gitu ??! Go Portable Jemput Bola Gaeesss .. Saia prihatin sama Warga di Daerah yang terpaksa beli dari Kang Oplos soalnya . .,1.89613E+18,,,in,Bermuda Triangle,0,15,19,https://x.com/StefanAntonio__/status/1896134475614195950,1.52949E+18,StefanAntonio__
1.89779E+18,Thu Mar 06 23:04:49 +0000 2025,0,Shell Global ya kawan-kawan bukan Shell Indonesia ,1.89779E+18,,,in,Kenapa Bandung?,0,0,0,https://x.com/muhfauzanp/status/1897785467950727658,1406934278,muhfauzanp
1.89753E+18,Thu Mar 06 05:57:47 +0000 2025,3,Ya tuhan ini yang komen gabaca beritanya kah? beda yang digoreng beda juga beritanya. asli. 15 detik searching tau kok shell yang dirujuk bukan direksi shell indonesia:(,1.89753E+18,,,in,,0,0,0,https://x.com/wrongpotatoes/status/1897527009083056335,1264355792,wrongpotatoes
1.90161E+18,Mon Mar 17 12:26:01 +0000 2025,0,Surabaya keabisan Shell....... Ada apa ini,1.90161E+18,,minase_nayuki,in,,0,1,0,https://x.com/minase_nayuki/status/1901610974500798610,76903558,minase_nayuki
1.89422E+18,Wed Mar 12 18:50:07 +0000 2025,0,kemaren sore kali kedua ngisi super di shell. dilanjut ngojay di cikini #IndonesiaTanpaBUMN https://t.co/nLddu2P4WJ,1.8999E+18,https://pbs.twimg.com/media/Gl3JERvXQAA_IED.jpg,jerapahliarrr,in,jakarta menghadap kiblat,0,1,0,https://x.com/jerapahliarrr/status/1899895697366983053,1310273718,jerapahliarrr
1.8957E+18,Sat Mar 01 05:15:00 +0000 2025,0,Sebuah video yang memperlihatkan mobil Maung Garuda berwarna putih seperti yang digunakan Presiden Prabowo Subianto saat mengisi bahan bakar minyak (BBM) di SPBU milik perusahaan Shell beredar di media sosial. https://t.co/phJlFGCLnH,1.8957E+18,,,in,Jakarta - Indonesia,0,0,0,https://x.com/mediaindonesia/status/1895704300254314893,68930552,mediaindonesia
1.8998E+18,Thu Mar 13 06:30:59 +0000 2025,1,@txtdrimedia kalo dsetiap daerah kota dan kabupaten di Indonesia ada shell bp dan sejenisnya penjualan pertamax mgkin uda turun 80%,1.90007E+18,,txtdrimedia,in,,0,0,0,https://x.com/BelalangKadung/status/1900072076901572677,1.14893E+18,BelalangKadung
1.89541E+18,Fri Feb 28 09:46:39 +0000 2025,0,KuCoin Convert Menambahkan SHELL https://t.co/0V8YX4hrJf #Pengumuman https://t.co/u3Qp6Onvoa,1.89541E+18,https://pbs.twimg.com/media/Gk3Zl9LaYAAnFmF.jpg,,in,,0,0,0,https://x.com/KucoinIndonesia/status/1895410278139150766,1.17315E+18,KucoinIndonesia
1.89575E+18,Sat Mar 01 08:34:04 +0000 2025,0,Dalam video tersebut mobil berwarna putih itu tampak berada di Shell untuk mengisi bensin. Dalam narasi yang beredar publik mengaitkannya dengan korupsi di Pertamina di mana bensin jenis Pertamax dioplos dari Pertalite. https://t.co/sHbzhdahOv via @tribunnews,1.89575E+18,,,in,Aceh,0,1,0,https://x.com/serambinews/status/1895754398812500008,64635651,serambinews
1.8998E+18,Thu Mar 13 03:31:40 +0000 2025,0,@txtdrimedia Jangan takut. Mereka tinggal menahan ijin import Shell saja seperti kejadian Januari kemarin..... Ud biasa main kotor...,1.90003E+18,,txtdrimedia,in,,0,1,0,https://x.com/inminix88/status/1900026952070877529,11409602,inminix88
1.89649E+18,Mon Mar 03 09:19:59 +0000 2025,3,Dari ujung atasnya pada gak punya adab etika bawahannya ngikut... Indonesia gelap. Bangga pake Shell.,1.89649E+18,,,in,Indonesia,0,0,1,https://x.com/nursalr/status/1896490728785883533,1446267349,nursalr
1.9003E+18,Thu Mar 13 21:51:27 +0000 2025,1,Sejak ganti dari Pertamina ke Shell somehow ngefek signifikan bgt lebih hemat dan gas lebih halus. Tadi mau ngisi lagi semua Shell pada habis ini karena emang demand&gt;supply / supply nya yg dilimit edarnya? But one thing for sure I'll never fill my tank with Pertamina again ,1.9003E+18,,,in,The City Tower Jakarta Pusat,0,0,0,https://x.com/ItsAkmalMH/status/1900303722275889269,122350973,ItsAkmalMH
1.89498E+18,Fri Mar 14 20:41:08 +0000 2025,0,@yaniarsim @Shell Bank apa yg cocok selain yang ada selama ini di Indonesia,1.90065E+18,,yaniarsim,in,,0,0,0,https://x.com/jalur_samping/status/1900648413970203044,1.60664E+18,jalur_samping
1.90143E+18,Mon Mar 17 00:32:53 +0000 2025,0,Inilah program loyalty dari shell... #shell Info lengkap https://t.co/t60GEIMRiQ https://t.co/BsxdgcjK7W,1.90143E+18,https://pbs.twimg.com/media/GmM9rTxbEAAXZf8.jpg,,in,Jakarta,0,0,0,https://x.com/aguskoerniawan/status/1901431507966918817,160113699,aguskoerniawan
1.90195E+18,Tue Mar 18 10:36:50 +0000 2025,0,Wow jadi banyak yg pindah shell hamdalah jadi ladang rejeki setelah perusahaan #ITU ketauan busuknya,1.90195E+18,,,in,stan twitterじゃありません,0,0,0,https://x.com/undeadpoem/status/1901945888693522433,1.62873E+18,undeadpoem
1.8998E+18,Thu Mar 13 04:14:58 +0000 2025,0,@kpsirtbd @Ranukumbolo77 @Budionotaslim3 @txtdrimedia Minta pak Iskandar 'Indonesia Airline' buka Shell disana bree.. ,1.90004E+18,,kpsirtbd,in,"Bekasi, Indonesia",0,0,0,https://x.com/Zeent29/status/1900037847081771419,1.22708E+18,Zeent29
1.89972E+18,Fri Mar 14 23:28:46 +0000 2025,0,@Jateng_Twit Sayangnya di Sumatera Utara Shell udah tutup sekarang tinggal Pertamina satu-satunya,1.90069E+18,,Jateng_Twit,in,Kota Medan,0,0,0,https://x.com/andrey_mukti/status/1900690600082764287,285972484,andrey_mukti
1.90015E+18,Thu Mar 13 11:24:31 +0000 2025,0,berhasil meracuni bapak buat ganti ke shell ,1.90015E+18,,,in,127 only,0,0,0,https://x.com/D0JAEVU/status/1900145948812104031,1.3635E+18,D0JAEVU
1.89573E+18,Sat Mar 01 07:09:49 +0000 2025,0,kami menuntut shell untuk membuka cabang diseluruh indonesia @Shell,1.89573E+18,,,in,.net,0,0,0,https://x.com/ruwetlur/status/1895733197209756145,1.08855E+18,ruwetlur
1.89646E+18,Mon Mar 03 07:14:01 +0000 2025,2,Belum liat macan asia yang bakal gak ragu nyakar mereka yang mengusik wilayahnya. Yang keliatan baru macan sirkus! Yang nurut kalau disuruh pemegang cambuk. Indonesia gelap. Bangga pakai Shell.,1.89646E+18,,,in,Indonesia,0,0,1,https://x.com/nursalr/status/1896459029653991651,1446267349,nursalr
1.90083E+18,Sat Mar 15 08:49:26 +0000 2025,0,super di shell sampe ludes baru kali ini gua liat shell sold out gitu bensin nya. awalnya gua kira cuma yg di deket rumah gua tp pas gua mau isi yg deket kampus sold juga bjir,1.90083E+18,,,in,,0,0,0,https://x.com/sacturnova/status/1900831694342828216,1.65627E+18,sacturnova
1.89985E+18,Wed Mar 12 23:54:27 +0000 2025,0,@GuruGembull Juga tidak banyak beredar di pasar Indonesia berbeda dengan USA dan sekutunya yg memang punya banyak produk dipasar seperti Shell dan BP yg tetiba jadi primadona karena kasus oplosan Pertamina seruan boikot langsung hilang ke pom bensin asing itu ,1.89997E+18,,ekopras96808127,in,,0,0,0,https://x.com/ekopras96808127/status/1899972286398308601,1.57684E+18,ekopras96808127
1.90167E+18,Mon Mar 17 16:15:58 +0000 2025,0,SHELL MENAIKAN HARGA... INI AJI MUMPUNG BUAT SHELL ATAU ADA TEKANAN DARI PIHAK2 PECUNDANG YG INGIN RAKYAT BERALIH LAGI KE PERTAMINA??!!. KALAU BERSAING YG SEHAT AJA!!. NANTI KALAU INVESTOR PADA KABUR KARENA REGULASI YG GAK FAIR CARI KAMBING HITAM!! https://t.co/GhdPzTcBHN,1.90167E+18,,,in,"Serpong, Indonesia",0,0,0,https://x.com/M17522147/status/1901668846169448705,8.91884E+17,M17522147
1.89645E+18,Mon Mar 03 06:39:19 +0000 2025,1,HARGA bahan bakar minyak (BBM) dengan nilai oktan 92 (RON 92) atau Pertamax di stasiun pengisian bahan bakar umum (SPBU) Pertamina tetap sedangkan Shell Vivo dan BP justru mengalami kenaikan. https://t.co/SmFS5s30w9,1.89645E+18,,,in,Jakarta - Indonesia,0,1,0,https://x.com/mediaindonesia/status/1896450293799481526,68930552,mediaindonesia
1.89979E+18,Wed Mar 12 11:55:26 +0000 2025,1,@faadilmuhamad @Botzkobet Di kab. Kediri di leuweung aya shell badaaaaaggg plus rest area ,1.89979E+18,,faadilmuhamad,in,"ÜT: -6.986429,107.637556",0,2,0,https://x.com/diavanda/status/1899791338801144129,122608964,diavanda
1.8998E+18,Thu Mar 13 01:58:21 +0000 2025,0,@txtdrimedia warung madura suru jualan shell dkk aja asal jangan pertamina ntar gw beli deh toh kalo di shell kayanya gabakal dilarang beli bensin pake jerigen ,1.9E+18,,txtdrimedia,in,pulo gebang,0,0,0,https://x.com/margihusada/status/1900003467072331986,191759010,margihusada
1.90089E+18,Sat Mar 15 12:26:38 +0000 2025,1,Menteri Ekonomi Kreatif/Kepala Badan Ekonomi Kreatif Teuku Riefky Harsya menjadi pembicara sekaligus penandatanganan kerja sama antara Sour Sally Group dengan mitra Filipina dalam acara Indonesia Go Global di IDN HQ Jakarta pada Rabu 12 Maret 2025. https://t.co/psgHhVeWwC,1.90089E+18,https://pbs.twimg.com/media/GmFOD45bcAQ9yhT.jpg,,in,,0,0,0,https://x.com/DemokratProbo1/status/1900886356303491452,1.55721E+18,DemokratProbo1
